"id","title","summary","venue","year","authors","citationCount","referenceCount","influentialCitationCount","url"
"52fa450740913a6cdcb4d9395b45e203f46cab79","Giving BERT a Calculator: Finding Operations and Arguments with Reading Comprehension","This work enables a BERT-based reading comprehension model to perform lightweight numerical reasoning by augmenting the model with a predefined set of executable ‘programs’ which encompass simple arithmetic as well as extraction.","Conference on Empirical Methods in Natural Language Processing",2019,"D. Andor,Luheng He,Kenton Lee,Emily Pitler",90,14,6,"https://www.semanticscholar.org/paper/52fa450740913a6cdcb4d9395b45e203f46cab79"
"34503c0b6a615124eaf82cb0e4a1dab2866e8980","Beyond the Imitation Game: Quantifying and extrapolating the capabilities of language models","Evaluation of OpenAI's GPT models, Google-internal dense transformer architectures, and Switch-style sparse transformers on BIG-bench, across model sizes spanning millions to hundreds of billions of parameters finds that model performance and calibration both improve with scale, but are poor in absolute terms.","ArXiv",2022,"A. Srivastava,Abhinav Rastogi,Abhishek Rao,Abu Awal Md Shoeb,Abubakar Abid,Adam Fisch,Adam R. Brown,Adam Santoro,Aditya Gupta,Adrià Garriga-Alonso,Agnieszka Kluska,Aitor Lewkowycz,Akshat Agarwal,Alethea Power,Alex Ray,Alex Warstadt,Alexander W. Kocurek,Ali Safaya,Ali Tazarv,Alice Xiang,Alicia Parrish,Allen Nie,A. Hussain,Amanda Askell,Amanda Dsouza,A. Rahane,Anantharaman S. Iyer,Anders Andreassen,Andrea Santilli,Andreas Stuhlmuller,Andrew M. Dai,Andrew D. La,Andrew Kyle Lampinen,Andy Zou,Angela Jiang,Angelica Chen,Anh Vuong,Animesh Gupta,Anna Gottardi,Antonio Norelli,Anu Venkatesh,Arash Gholamidavoodi,Arfa Tabassum,Arul Menezes,Arun Kirubarajan,A. Mullokandov,Ashish Sabharwal,Austin Herrick,Avia Efrat,Aykut Erdem,Ayla Karakacs,B. R. Roberts,B. S. Loe,Barret Zoph,Bartlomiej Bojanowski,Batuhan Ozyurt,Behnam Hedayatnia,Behnam Neyshabur,Benjamin Inden,Benno Stein,Berk Ekmekci,Bill Yuchen Lin,B. Howald,Cameron Diao,Cameron Dour,Catherine Stinson,Cedrick Argueta,C'esar Ferri Ram'irez,Chandan Singh,Charles Rathkopf,Chenlin Meng,Chitta Baral,Chiyu Wu,Chris Callison-Burch,Chris Waites,Christian Voigt,Christopher D. Manning,Christopher Potts,C. Ramirez,Clara Rivera,Clemencia Siro,Colin Raffel,Courtney Ashcraft,Cristina Garbacea,Damien Sileo,Daniel H Garrette,Dan Hendrycks,D. Kilman,D. Roth,Daniel Freeman,Daniel Khashabi,Daniel Levy,Daniel Gonz'alez,Danny Hernandez,Danqi Chen,Daphne Ippolito,D. Gilboa,David Dohan,D. Drakard,David Jurgens,Debajyoti Datta,Deep Ganguli,Denis Emelin,D. Kleyko,Deniz Yuret,Derek Chen,Derek Tam,D. Hupkes,Diganta Misra,Dilyar Buzan,Dimitri Coelho Mollo,Diyi Yang,Dong-Ho Lee,Ekaterina Shutova,E. D. Cubuk,Elad Segal,Eleanor Hagerman,Elizabeth Barnes,Elizabeth P. Donoway,Ellie Pavlick,E. Rodolà,E. Lam,Eric Chu,Eric Tang,Erkut Erdem,Ernie Chang,Ethan A. Chi,Ethan Dyer,E. Jerzak,Ethan Kim,Eunice Engefu Manyasi,Evgenii Zheltonozhskii,Fan Xia,F. Siar,Fernando Mart'inez-Plumed,Francesca Happ'e,François Chollet,Frieda Rong,Gaurav Mishra,Genta Indra Winata,Gerard de Melo,Germán Kruszewski,Giambattista Parascandolo,G. Mariani,Gloria Wang,Gonzalo Jaimovitch-L'opez,Gregor Betz,Guy Gur-Ari,Hana Galijasevic,H. Kim,Hannah Rashkin,Hanna Hajishirzi,Harsh Mehta,H. Bogar,Henry Shevlin,Hinrich Schütze,Hiromu Yakura,Hongming Zhang,Hubert Wong,I. Ng,Isaac Noble,Jaap Jumelet,Jack Geissinger,John Kernion,Jacob Hilton,Jaehoon Lee,J. Fisac,J. B. Simon,James Koppel,James Zheng,James Zou,Jan Koco'n,Jana Thompson,Jared Kaplan,Jarema Radom,Jascha Narain Sohl-Dickstein,Jason Phang,Jason Wei,J. Yosinski,Jekaterina Novikova,Jelle Bosscher,Jenni Marsh,Jeremy Kim,Jeroen Taal,Jesse Engel,Jesujoba Oluwadara Alabi,Jiacheng Xu,Jiaming Song,Jillian Tang,Jane W Waweru,John Burden,John Miller,John U. Balis,Jonathan Berant,Jorg Frohberg,Jos Rozen,J. Hernández-Orallo,Joseph Boudeman,Joseph Jones,J. Tenenbaum,Joshua S. Rule,Joyce Chua,Kamil Kanclerz,Karen Livescu,K. Krauth,Karthik Gopalakrishnan,Katerina Ignatyeva,K. Markert,Kaustubh D. Dhole,Kevin Gimpel,K. Omondi,K. Mathewson,Kristen Chiafullo,Ksenia Shkaruta,K. Shridhar,Kyle McDonell,Kyle Richardson,Laria Reynolds,Leo Gao,Li Zhang,Liam Dugan,Lianhui Qin,Lidia Contreras-Ochando,Louis-Philippe Morency,Luca Moschella,Luca Lam,Lucy Noble,Ludwig Schmidt,Luheng He,Luis Oliveros Col'on,Luke Metz,Lutfi Kerem cSenel,Maarten Bosma,Maarten Sap,Maartje ter Hoeve,Madotto Andrea,M. Farooqi,Manaal Faruqui,Mantas Mazeika,Marco Baturan,M. Marelli,Marco Maru,M. Quintana,Marie Tolkiehn,Mario Giulianelli,Martha Lewis,Martin Potthast,Matthew Leavitt,Matthias Hagen,M. Schubert,Medina Baitemirova,M. Arnaud,M. McElrath,Michael A. Yee,Michael Cohen,Mi Gu,Michael I. Ivanitskiy,Michael Starritt,M. Strube,Michal Swkedrowski,Michele Bevilacqua,Michihiro Yasunaga,Mihir Kale,Mike Cain,Mimee Xu,Mirac Suzgun,Monica Tiwari,Mohit Bansal,Moin Aminnaseri,Mor Geva,Mozhdeh Gheini,T. MukundVarma,Nanyun Peng,Nathan Chi,Nayeon Lee,Neta Gur-Ari Krakover,Nicholas Cameron,Nicholas S. Roberts,Nicholas Doiron,Nikita Nangia,Niklas Deckers,Niklas Muennighoff,N. Keskar,Niveditha Iyer,Noah Constant,Noah Fiedel,Nuan Wen,Oliver Zhang,Omar Agha,Omar Elbaghdadi,Omer Levy,Owain Evans,Pablo Antonio Moreno Casares,P. Doshi,Pascale Fung,Paul Pu Liang,Paul Vicol,Pegah Alipoormolabashi,Peiyuan Liao,Percy Liang,Peter W. Chang,P. Eckersley,Phu Mon Htut,Pi-Bei Hwang,P. Milkowski,P. Patil,Pouya Pezeshkpour,P. Oli,Q. Mei,QING LYU,Qinlang Chen,Rabin Banjade,R. Rudolph,Raefer Gabriel,Rahel Habacker,R. Delgado,Raphaël Millière,Rhythm Garg,Richard Barnes,R. Saurous,Riku Arakawa,Robbe Raymaekers,R. Frank,Rohan Sikand,Roman Novak,Roman Sitelew,Ronan Le Bras,Rosanne Liu,Rowan Jacobs,Rui Zhang,R. Salakhutdinov,Ryan Chi,Ryan Lee,Ryan Stovall,Ryan Teehan,Rylan Yang,Sahib J. Singh,Saif M. Mohammad,Sajant Anand,Sam Dillavou,Sam Shleifer,Sam Wiseman,Samuel Gruetter,Sam Bowman,S. Schoenholz,Sanghyun Han,Sanjeev Kwatra,Sarah A. Rous,Sarik Ghazarian,Sayan Ghosh,S. Casey,Sebastian Bischoff,Sebastian Gehrmann,Sebastian Schuster,Sepideh Sadeghi,Shadi S. Hamdan,Sharon Zhou,Shashank Srivastava,Sherry Shi,Shikhar Singh,Shima Asaadi,S. Gu,Shubh Pachchigar,Shubham Toshniwal,Shyam Upadhyay,Shyamolima Debnath,Siamak Shakeri,Simon Thormeyer,S. Melzi,Siva Reddy,S. Makini,Soo-hwan Lee,Spencer Bradley Torene,Sriharsha Hatwar,S. Dehaene,Stefan Divic,S. Ermon,Stella Rose Biderman,Stephanie C. Lin,S. Prasad,S. Piantadosi,S. Shieber,Summer Misherghi,Svetlana Kiritchenko,Swaroop Mishra,Tal Linzen,Tal Schuster,Tao Li,Tao Yu,Tariq A. Ali,Tatsuo Hashimoto,Te-Lin Wu,T. Desbordes,Theodore Rothschild,Thomas Phan,Tianle Wang,Tiberius Nkinyili,Timo Schick,T. Kornev,Timothy Telleen-Lawton,T. Tunduny,Tobias Gerstenberg,T. Chang,Trishala Neeraj,Tushar Khot,T. Shultz,Uri Shaham,Vedant Misra,V. Demberg,Victoria Nyamai,Vikas Raunak,V. Ramasesh,Vinay Uday Prabhu,Vishakh Padmakumar,Vivek Srikumar,W. Fedus,W. Saunders,William Zhang,W. Vossen,Xiang Ren,Xiaoyu Tong,Xinyi Wu,Xudong Shen,Yadollah Yaghoobzadeh,Yair Lakretz,Yang Song,Yasaman Bahri,Y. Choi,Yichi Yang,Yiding Hao,Yifu Chen,Yonatan Belinkov,Yu Hou,Yu Hou,Yuntao Bai,Zachary Seid,Zhao Xinran,Zhuoye Zhao,Z. Wang,Zijie J. Wang,Zirui Wang,Ziyi Wu,Sahib Singh,Uri Shaham",343,0,17,"https://www.semanticscholar.org/paper/34503c0b6a615124eaf82cb0e4a1dab2866e8980"
"10bb7e2c54b947fa50e7bb65b0b5c700fe998044","Measuring Massive Multitask Language Understanding","While most recent models have near random-chance accuracy, the very largest GPT-3 model improves over random chance by almost 20 percentage points on average, however, on every one of the 57 tasks, the best models still need substantial improvements before they can reach expert-level accuracy.","International Conference on Learning Representations",2020,"Dan Hendrycks,Collin Burns,Steven Basart,Andy Zou,Mantas Mazeika,D. Song,J. Steinhardt",198,29,30,"https://www.semanticscholar.org/paper/10bb7e2c54b947fa50e7bb65b0b5c700fe998044"
"2ff3b65e893afde3d98d0870129b1c7999fc1a43","Multi-Stage Prompting for Knowledgeable Dialogue Generation","This paper proposes a multi-stage prompting approach to generate knowledgeable responses from a single pretrained language model (LM) and shows that its knowledge generator outperforms the state-of-the-art retrieval-based model by 5.8% when combining knowledge relevance and correctness.","Findings",2022,"Zihan Liu,M. Patwary,R. Prenger,Shrimai Prabhumoye,Wei Ping,M. Shoeybi,Bryan Catanzaro",22,55,3,"https://www.semanticscholar.org/paper/2ff3b65e893afde3d98d0870129b1c7999fc1a43"
"fce6b98e3e5007fd9d645b972a3ae09bf2c79f7f","TAMER: Training an Agent Manually via Evaluative Reinforcement","A general framework called Training an Agent Manually via Evaluative Reinforcement (TAMER) is proposed that allows a human to train a learning agent to perform a common class of complex tasks simply by giving scalar reward signals in response to the agentpsilas observed actions.","2008 7th IEEE International Conference on Development and Learning",2008,"W. B. Knox,P. Stone",123,20,11,"https://www.semanticscholar.org/paper/fce6b98e3e5007fd9d645b972a3ae09bf2c79f7f"
"5bbb6f9a8204eb13070b6f033e61c84ef8ee68dd","Deep Reinforcement Learning from Human Preferences","This work explores goals defined in terms of (non-expert) human preferences between pairs of trajectory segments in order to effectively solve complex RL tasks without access to the reward function, including Atari games and simulated robot locomotion.","NIPS",2017,"P. Christiano,J. Leike,Tom B. Brown,Miljan Martic,S. Legg,Dario Amodei",904,46,85,"https://www.semanticscholar.org/paper/5bbb6f9a8204eb13070b6f033e61c84ef8ee68dd"
"abcf11a9af3d83f85c5fbfffc5901d416ca7a73f","Deep TAMER: Interactive Agent Shaping in High-Dimensional State Spaces","An extension of the TAMER framework that leverages the representational power of deep neural networks in order to learn complex tasks in just a short amount of time with a human trainer, and demonstrates its success by using it and just 15 minutes of human-provided feedback to train an agent that performs better than humans on the Atari game of Bowling.","AAAI Conference on Artificial Intelligence",2017,"Garrett Warnell,Nicholas R. Waytowich,V. Lawhern,P. Stone",177,37,20,"https://www.semanticscholar.org/paper/abcf11a9af3d83f85c5fbfffc5901d416ca7a73f"
"630bf4c0b7e5abd276ec38468f490b7d6222f3a2","Interactive Learning from Policy-Dependent Human Feedback","Convergent Actor-Critic by Humans (COACH), an algorithm for learning from policy-dependent feedback that converges to a local optimum, is introduced and it is demonstrated that COACH can successfully learn multiple behaviors on a physical robot.","International Conference on Machine Learning",2017,"J. MacGlashan,Mark K. Ho,R. Loftin,Bei Peng,Guan Wang,David L. Roberts,Matthew E. Taylor,M. Littman",189,27,17,"https://www.semanticscholar.org/paper/630bf4c0b7e5abd276ec38468f490b7d6222f3a2"
"97efafdb4a3942ab3efba53ded7413199f79c054","Reinforcement Learning: An Introduction","This book provides a clear and simple account of the key ideas and algorithms of reinforcement learning, which ranges from the history of the field's intellectual foundations to the most recent developments and applications.","IEEE Transactions on Neural Networks",2005,"R. Sutton,A. Barto",38381,574,5940,"https://www.semanticscholar.org/paper/97efafdb4a3942ab3efba53ded7413199f79c054"
"856fe866bcce5e7a540655bea6ecc7406bdcfcba","Generalization without Systematicity: On the Compositional Skills of Sequence-to-Sequence Recurrent Networks","This paper introduces the SCAN domain, consisting of a set of simple compositional navigation commands paired with the corresponding action sequences, and tests the zero-shot generalization capabilities of a variety of recurrent neural networks trained on SCAN with sequence-to-sequence methods.","International Conference on Machine Learning",2017,"B. Lake,Marco Baroni",553,44,79,"https://www.semanticscholar.org/paper/856fe866bcce5e7a540655bea6ecc7406bdcfcba"
"5cdab78acc4f3aab429a0dd41c3ec7e605d42e7b","Measuring Compositional Generalization: A Comprehensive Method on Realistic Data","A novel method to systematically construct compositional generalization benchmarks by maximizing compound divergence while guaranteeing a small atom divergence between train and test sets is introduced, and it is demonstrated how this method can be used to create new compositionality benchmarks on top of the existing SCAN dataset.","International Conference on Learning Representations",2019,"Daniel Keysers,Nathanael Schärli,Nathan Scales,Hylke Buisman,Daniel Furrer,S. Kashubin,Nikola Momchev,Danila Sinopalnikov,Lukasz Stafiniak,Tibor Tihon,D. Tsarkov,Xiao Wang,Marc van Zee,O. Bousquet",192,73,31,"https://www.semanticscholar.org/paper/5cdab78acc4f3aab429a0dd41c3ec7e605d42e7b"
"40047a74b707743157051d38f76061ba5ff9aab4","Compositional Semantic Parsing with Large Language Models","The best method is based on least-to-most prompting: it decomposes the problem using prompting-based syntactic parsing, then uses this decomposition to select appropriate exemplars and to sequentially generate the semantic parse.","ArXiv",2022,"Andrew Drozdov,Nathanael Scharli,Ekin Akyuurek,Nathan Scales,Xinying Song,Xinyun Chen,O. Bousquet,Denny Zhou",37,62,0,"https://www.semanticscholar.org/paper/40047a74b707743157051d38f76061ba5ff9aab4"
"55a3b36fd21dbbe9384ab3ba1bcf901235d95f47","Unsupervised Question Decomposition for Question Answering","An algorithm for One-to-N Unsupervised Sequence transduction (ONUS) that learns to map one hard, multi-hop question to many simpler, single-hop sub-questions, which is promising for shedding light on why a QA system makes a prediction.","Conference on Empirical Methods in Natural Language Processing",2020,"Ethan Perez,Patrick Lewis,Wen-tau Yih,Kyunghyun Cho,Douwe Kiela",112,76,11,"https://www.semanticscholar.org/paper/55a3b36fd21dbbe9384ab3ba1bcf901235d95f47"
"c90151f00b1ac4abf1cc353849b453aa21cc2df3","Successive Prompting for Decomposing Complex Questions","A way to generate synthetic dataset which can be used to bootstrap model’s ability to decompose and answer intermediate questions is introduced and achieves an improvement in F1 of ~5% when compared with a state-of-the-art model with synthetic augmentations and few-shot version of the DROP dataset.","Conference on Empirical Methods in Natural Language Processing",2022,"Dheeru Dua,Shivanshu Gupta,Sameer Singh,Matt Gardner",29,41,2,"https://www.semanticscholar.org/paper/c90151f00b1ac4abf1cc353849b453aa21cc2df3"
"b9372e972997c5056bb79c70526230baed2e372b","Multi-hop Reading Comprehension through Question Decomposition and Rescoring","A system that decomposes a compositional question into simpler sub-questions that can be answered by off-the-shelf single-hop RC models is proposed and a new global rescoring approach is introduced that considers each decomposition to select the best final answer, greatly improving overall performance.","Annual Meeting of the Association for Computational Linguistics",2019,"Sewon Min,Victor Zhong,Luke Zettlemoyer,Hannaneh Hajishirzi",163,26,37,"https://www.semanticscholar.org/paper/b9372e972997c5056bb79c70526230baed2e372b"
"d48b29889241551e1ee6622fa78c3fa4159255dd","Selection-Inference: Exploiting Large Language Models for Interpretable Logical Reasoning","A Selection-Inference (SI) framework is proposed that exploits pre-trained LLMs as general processing modules, and alternates between selection and inference to generate a series of interpretable, casual reasoning steps leading to the final answer.","ArXiv",2022,"Antonia Creswell,M. Shanahan,I. Higgins",84,37,5,"https://www.semanticscholar.org/paper/d48b29889241551e1ee6622fa78c3fa4159255dd"
"c27db32efa8137cbf654902f8f728f338e55cd1c","Mastering the game of Go without human knowledge","An algorithm based solely on reinforcement learning is introduced, without human data, guidance or domain knowledge beyond game rules, that achieves superhuman performance, winning 100–0 against the previously published, champion-defeating AlphaGo.","Nature",2017,"David Silver,Julian Schrittwieser,K. Simonyan,Ioannis Antonoglou,Aja Huang,A. Guez,T. Hubert,Lucas baker,Matthew Lai,A. Bolton,Yutian Chen,T. Lillicrap,Fan Hui,L. Sifre,George van den Driessche,T. Graepel,D. Hassabis",7332,67,322,"https://www.semanticscholar.org/paper/c27db32efa8137cbf654902f8f728f338e55cd1c"
"0cd18e4400ff75b2f8b58d60ddb9b0bc12f489e7","METEOR: An Automatic Metric for MT Evaluation with Improved Correlation with Human Judgments","METEOR is described, an automatic metric for machine translation evaluation that is based on a generalized concept of unigram matching between the machineproduced translation and human-produced reference translations and can be easily extended to include more advanced matching strategies.","IEEvaluation@ACL",2005,"S. Banerjee,A. Lavie",3843,7,802,"https://www.semanticscholar.org/paper/0cd18e4400ff75b2f8b58d60ddb9b0bc12f489e7"
"23dd78e424d32f6a48660dcd67ce994b8a7db8be","STaR: Bootstrapping Reasoning With Reasoning","A technique to iteratively leverage a small number of rationale examples and a large dataset without rationales to bootstrap the ability to perform successively more complex reasoning, called STaR, which lets a model improve itself by learning from its own generated reasoning.","ArXiv",2022,"E. Zelikman,Yuhuai Wu,Noah D. Goodman",112,0,13,"https://www.semanticscholar.org/paper/23dd78e424d32f6a48660dcd67ce994b8a7db8be"
"69e76e16740ed69f4dc55361a3d319ac2f1293dd","Asynchronous Methods for Deep Reinforcement Learning","A conceptually simple and lightweight framework for deep reinforcement learning that uses asynchronous gradient descent for optimization of deep neural network controllers and shows that asynchronous actor-critic succeeds on a wide variety of continuous motor control problems as well as on a new task of navigating random 3D mazes using a visual input.","International Conference on Machine Learning",2016,"Volodymyr Mnih,Adrià Puigdomènech Badia,Mehdi Mirza,A. Graves,T. Lillicrap,Tim Harley,David Silver,K. Kavukcuoglu",6672,43,1208,"https://www.semanticscholar.org/paper/69e76e16740ed69f4dc55361a3d319ac2f1293dd"
"204e3073870fae3d05bcbc2f6a8e263d9b72e776","Attention is All you Need","A new simple network architecture, the Transformer, based solely on attention mechanisms, dispensing with recurrence and convolutions entirely is proposed, which generalizes well to other tasks by applying it successfully to English constituency parsing both with large and limited training data.","NIPS",2017,"Ashish Vaswani,Noam M. Shazeer,Niki Parmar,Jakob Uszkoreit,Llion Jones,Aidan N. Gomez,Lukasz Kaiser,Illia Polosukhin",60046,39,11279,"https://www.semanticscholar.org/paper/204e3073870fae3d05bcbc2f6a8e263d9b72e776"
"f602b23d0be759201ec31cd75fedc8c6fc4f6c09","Deep Reinforcement Learning with an Unbounded Action Space","The deep reinforcement relevance network (DRRN), a novel deep architecture, is proposed to design a better model for handling an unbounded action space with applications to language understanding for text-based games, showing superior performance over other deep Q-learning architectures.","ArXiv",2015,"Ji He,Jianshu Chen,Xiaodong He,Jianfeng Gao,Lihong Li,L. Deng,Mari Ostendorf",18,26,4,"https://www.semanticscholar.org/paper/f602b23d0be759201ec31cd75fedc8c6fc4f6c09"
"a0c40c5bf41c7bbb95014132d25f99ac15b2d0d9","Survey on reinforcement learning for language processing","The state of the art of RL methods for their possible use for different problems of NLP, focusing primarily on conversational systems, is reviewed, mainly due to their growing relevance.","Artificial Intelligence Review",2021,"Víctor Uc Cetina,Nicolás Navarro-Guerrero,A. Martín-González,C. Weber,S. Wermter",25,164,0,"https://www.semanticscholar.org/paper/a0c40c5bf41c7bbb95014132d25f99ac15b2d0d9"
"e0e9a94c4a6ba219e768b4e59f72c18f0a22e23d","Human-level control through deep reinforcement learning","This work bridges the divide between high-dimensional sensory inputs and actions, resulting in the first artificial agent that is capable of learning to excel at a diverse array of challenging tasks.","Nature",2015,"Volodymyr Mnih,K. Kavukcuoglu,David Silver,Andrei A. Rusu,J. Veness,Marc G. Bellemare,A. Graves,Martin A. Riedmiller,A. Fidjeland,Georg Ostrovski,Stig Petersen,Charlie Beattie,Amir Sadik,Ioannis Antonoglou,Helen King,D. Kumaran,Daan Wierstra,S. Legg,D. Hassabis",20364,37,3045,"https://www.semanticscholar.org/paper/e0e9a94c4a6ba219e768b4e59f72c18f0a22e23d"
"e32f5d1dc33c0c393d3c3df58671ddfa96d58a72","Deep Reinforcement Learning with a Combinatorial Action Space for Predicting and Tracking Popular Discussion Threads","The proposed model, which represents dependence between sub-actions through a bi-directional LSTM, gives the best performance across different experimental configurations and domains, and it also generalizes well with varying numbers of recommendation requests.","ArXiv",2016,"Ji He,Mari Ostendorf,Xiaodong He,Jianshu Chen,Jianfeng Gao,Lihong Li,L. Deng",4,35,0,"https://www.semanticscholar.org/paper/e32f5d1dc33c0c393d3c3df58671ddfa96d58a72"
"2d7782c225e0fc123d6e227f2cb253e58279ac73","Improving Neural Language Models with a Continuous Cache","A simplified version of memory augmented networks, which stores past hidden activations as memory and accesses them through a dot product with the current hidden activation, which is very efficient and scales to very large memory sizes.","International Conference on Learning Representations",2016,"Edouard Grave,Armand Joulin,Nicolas Usunier",275,55,49,"https://www.semanticscholar.org/paper/2d7782c225e0fc123d6e227f2cb253e58279ac73"
"91fb9e6b3e3576188f8e886671c29a8cb602e738","Task-Oriented Query Reformulation with Reinforcement Learning","This work introduces a query reformulation system based on a neural network that rewrites a query to maximize the number of relevant documents returned and trains this neural network with reinforcement learning.","Conference on Empirical Methods in Natural Language Processing",2017,"Rodrigo Nogueira,Kyunghyun Cho",158,25,13,"https://www.semanticscholar.org/paper/91fb9e6b3e3576188f8e886671c29a8cb602e738"
"0f733817e82026f7c29909a51cb4df7d2685f0e7","PromptChainer: Chaining Large Language Model Prompts through Visual Programming","This work explores the LLM chain authoring process, and designs PromptChainer, an interactive interface for visually programming chains that supports building prototypes for a range of applications, as well as supporting low-fi chain prototyping.","CHI Extended Abstracts",2022,"Tongshuang Sherry Wu,Ellen Jiang,Aaron Donsbach,J. Gray,A. Molina,Michael Terry,Carrie J. Cai",44,19,1,"https://www.semanticscholar.org/paper/0f733817e82026f7c29909a51cb4df7d2685f0e7"
"f0a0e8b6e84207f50db4d24cc4016e40601214ef","Faithful Reasoning Using Large Language Models","The method carries out a beam search through the space of reasoning traces to improve reasoning quality, and generates humanly interpretable reasoning traces whose validity can be checked by the user.","ArXiv",2022,"Antonia Creswell,M. Shanahan",47,17,1,"https://www.semanticscholar.org/paper/f0a0e8b6e84207f50db4d24cc4016e40601214ef"
"116a877c774969b53399b1ccaa34d51bfb492ee4","Seq2SQL: Generating Structured Queries from Natural Language using Reinforcement Learning","This work proposes Seq2 SQL, a deep neural network for translating natural language questions to corresponding SQL queries, and releases WikiSQL, a dataset of 80654 hand-annotated examples of questions and SQL queries distributed across 24241 tables fromWikipedia that is an order of magnitude larger than comparable datasets.","ArXiv",2018,"Victor Zhong,Caiming Xiong,R. Socher",741,44,204,"https://www.semanticscholar.org/paper/116a877c774969b53399b1ccaa34d51bfb492ee4"
"bde0c85ed3d61de2a8874ddad70497b3d68bc8ad","Leveraging Passage Retrieval with Generative Models for Open Domain Question Answering","Interestingly, it is observed that the performance of this method significantly improves when increasing the number of retrieved passages, evidence that sequence-to-sequence models offers a flexible framework to efficiently aggregate and combine evidence from multiple passages.","Conference of the European Chapter of the Association for Computational Linguistics",2020,"Gautier Izacard,Edouard Grave",439,34,80,"https://www.semanticscholar.org/paper/bde0c85ed3d61de2a8874ddad70497b3d68bc8ad"
"efbd381493bb9636f489b965a2034d529cd56bcd","Pointer Sentinel Mixture Models","The pointer sentinel-LSTM model achieves state of the art language modeling performance on the Penn Treebank while using far fewer parameters than a standard softmax LSTM and the freely available WikiText corpus is introduced.","International Conference on Learning Representations",2016,"Stephen Merity,Caiming Xiong,James Bradbury,R. Socher",1396,29,296,"https://www.semanticscholar.org/paper/efbd381493bb9636f489b965a2034d529cd56bcd"
"a81874b4a651a740fffbfc47ef96515e8c7f782f","Latent Retrieval for Weakly Supervised Open Domain Question Answering","It is shown for the first time that it is possible to jointly learn the retriever and reader from question-answer string pairs and without any IR system, and outperforming BM25 by up to 19 points in exact match.","Annual Meeting of the Association for Computational Linguistics",2019,"Kenton Lee,Ming-Wei Chang,Kristina Toutanova",624,33,146,"https://www.semanticscholar.org/paper/a81874b4a651a740fffbfc47ef96515e8c7f782f"
"d4c60620570801a231a7756f931dda1740288fb9","Looped Transformers as Programmable Computers","It is demonstrated that a constant number of encoder layers can emulate basic computing blocks, including embedding edit operations, non-linear functions, function calls, program counters, and conditional branches, and using these building blocks to emulate a small instruction-set computer.","ArXiv",2023,"Angeliki Giannou,Shashank Rajput,Jy-yong Sohn,Kangwook Lee,Jason D. Lee,Dimitris Papailiopoulos",12,36,0,"https://www.semanticscholar.org/paper/d4c60620570801a231a7756f931dda1740288fb9"
"33ba6379835097ce3e450613bc22de7bfdb84395","Graph-based Recurrent Retriever Machine reading Reasoning Path reranking Hidden states of recurrent neural network Reasoning Path Retrieval","A new graphbased recurrent retrieval approach that learns to retrieve reasoning paths over the Wikipedia graph to answer multi-hop open-domain questions and achieves significant improvement in HotpotQA, outperforming the previous best model by more than 14 points.","",2019,"",0,39,0,"https://www.semanticscholar.org/paper/33ba6379835097ce3e450613bc22de7bfdb84395"
"3c78c6df5eb1695b6a399e346dde880af27d1016","Simple and Effective Multi-Paragraph Reading Comprehension","It is shown that it is possible to significantly improve performance by using a modified training scheme that teaches the model to ignore non-answer containing paragraphs, which involves sampling multiple paragraphs from each document, and using an objective function that requires themodel to produce globally correct output.","Annual Meeting of the Association for Computational Linguistics",2017,"Christopher Clark,Matt Gardner",386,36,53,"https://www.semanticscholar.org/paper/3c78c6df5eb1695b6a399e346dde880af27d1016"
"9447aed4e4c3b8c0ad14ba43995924ac22dbb8d3","Describe, Explain, Plan and Select: Interactive Planning with Large Language Models Enables Open-World Multi-Task Agents","This paper proposes ""Describe, Explain, Plan and Select""(DEPS), an interactive planning approach based on Large Language Models (LLMs) that helps with better error correction from the feedback during the long-haul planning, while also bringing the sense of proximity via goal Selector, a learnable module that ranks parallel sub-goals based on the estimated steps of completion and improves the original plan accordingly.","ArXiv",2023,"Zihao Wang,Shaofei Cai,Anji Liu,Xiaojian Ma,Yitao Liang",36,32,0,"https://www.semanticscholar.org/paper/9447aed4e4c3b8c0ad14ba43995924ac22dbb8d3"
